                                kicad schematic
                                Transient Analysis  Wed Oct 22 17:17:05  2025
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
231	1.673422e-02	8.846855e-07	-6.14878e-07	
232	1.683422e-02	-8.84735e-07	6.148783e-07	
233	1.693422e-02	8.846852e-07	-6.14878e-07	
234	1.703422e-02	-8.84735e-07	6.148781e-07	
235	1.713422e-02	8.846849e-07	-6.14878e-07	
236	1.723422e-02	-8.84734e-07	6.148778e-07	
237	1.733422e-02	8.846846e-07	-6.14878e-07	
238	1.743422e-02	-8.84734e-07	6.148776e-07	
239	1.753422e-02	8.846842e-07	-6.14877e-07	
240	1.763422e-02	-8.84734e-07	6.148773e-07	
241	1.773422e-02	8.846839e-07	-6.14877e-07	
242	1.783422e-02	-8.84733e-07	6.148770e-07	
243	1.793422e-02	8.846836e-07	-6.14877e-07	
244	1.803422e-02	-8.84733e-07	6.148768e-07	
245	1.813422e-02	8.846833e-07	-6.14877e-07	
246	1.823422e-02	-8.84733e-07	6.148765e-07	
247	1.833422e-02	8.846830e-07	-6.14876e-07	
248	1.843422e-02	-8.84732e-07	6.148763e-07	
249	1.853422e-02	8.846826e-07	-6.14876e-07	
250	1.863422e-02	-8.84732e-07	6.148760e-07	
251	1.873422e-02	8.846823e-07	-6.14876e-07	
252	1.883422e-02	-8.84732e-07	6.148758e-07	
253	1.893422e-02	8.846820e-07	-6.14876e-07	
254	1.903422e-02	-8.84731e-07	6.148755e-07	
255	1.913422e-02	8.846817e-07	-6.14875e-07	
256	1.923422e-02	-8.84731e-07	6.148752e-07	
257	1.933422e-02	8.846813e-07	-6.14875e-07	
258	1.943422e-02	-8.84731e-07	6.148750e-07	
259	1.953422e-02	8.846810e-07	-6.14875e-07	
260	1.963422e-02	-8.84730e-07	6.148747e-07	
261	1.973422e-02	8.846807e-07	-6.14875e-07	
262	1.983422e-02	-8.84730e-07	6.148745e-07	
263	1.993422e-02	8.846804e-07	-6.14874e-07	
264	2.000000e-02	-8.84730e-07	6.148741e-07	
265	2.001000e-02	4.542783e-11	-4.56089e-10	
266	2.003000e-02	-5.16661e-11	4.560890e-10	
267	2.005838e-02	4.542786e-11	-4.56089e-10	
268	2.008456e-02	-5.16662e-11	4.560889e-10	
269	2.013691e-02	4.542788e-11	-4.56089e-10	
270	2.023691e-02	-5.16662e-11	4.560889e-10	
271	2.033691e-02	4.542788e-11	-4.56089e-10	
272	2.043691e-02	-5.16662e-11	4.560889e-10	
273	2.053691e-02	4.542789e-11	-4.56089e-10	
274	2.063691e-02	-5.16662e-11	4.560888e-10	
275	2.073691e-02	4.542790e-11	-4.56089e-10	
276	2.083691e-02	-5.16662e-11	4.560888e-10	
277	2.093691e-02	4.542790e-11	-4.56089e-10	
278	2.103691e-02	-5.16662e-11	4.560887e-10	
279	2.113691e-02	4.542791e-11	-4.56089e-10	
280	2.123691e-02	-5.16662e-11	4.560887e-10	
281	2.133691e-02	4.542792e-11	-4.56089e-10	
282	2.143691e-02	-5.16662e-11	4.560887e-10	
